E_b_keV,C_45_Rm4_ground_truth,C_45_Rm5_ground_truth,C_45_Rm6_ground_truth,C_45_Rm7_ground_truth,C_45_Rm8_ground_truth,C_45_Rm9_ground_truth,C_45_Rm10_ground_truth,C_45_Rm11_ground_truth,C_45_Rm12_ground_truth,C_45_Rm13_ground_truth,C_45_Rm14_ground_truth,C_45_Rm15_ground_truth,C_45_Rm16_ground_truth,C_45_Rm4_2Dfit,Residual_Rm4,C_45_Rm5_2Dfit,Residual_Rm5,C_45_Rm6_2Dfit,Residual_Rm6,C_45_Rm7_2Dfit,Residual_Rm7,C_45_Rm8_2Dfit,Residual_Rm8,C_45_Rm9_2Dfit,Residual_Rm9,C_45_Rm10_2Dfit,Residual_Rm10,C_45_Rm11_2Dfit,Residual_Rm11,C_45_Rm12_2Dfit,Residual_Rm12,C_45_Rm13_2Dfit,Residual_Rm13,C_45_Rm14_2Dfit,Residual_Rm14,C_45_Rm15_2Dfit,Residual_Rm15,C_45_Rm16_2Dfit,Residual_Rm16
63.0,0.13053312272315024,0.1369272227671423,0.14165181952360625,0.14529576420262558,0.1467125547639852,0.15106813374139327,0.15351106513389423,0.15561575765934765,0.15744992672265198,0.1590636452132832,0.1604948753754587,0.1617730099032591,0.1629212196185008,0.12936232923235372,0.0011707934907965178,0.1358153874107534,0.001111835356388896,0.14068245167377913,0.0009693678498271241,0.1445130104982514,0.0007827537043741672,0.14762049298141314,-0.0009079382174279338,0.15019913187546055,0.0008690018659327226,0.15237685114264296,0.0011342139912512705,0.1542419347003898,0.0013738229589578543,0.15585761055069602,0.0015923161719559598,0.1572705477108391,0.0017930975024441076,0.15851606532121168,0.001978810054247021,0.15962146282690856,0.0021515470763505407,0.16060822509025333,0.002312994528247486
64.0,0.13065426652686568,0.13708289581641406,0.14183848515418548,0.14551058429000605,0.14696008964555737,0.1513302667140344,0.15379315883700279,0.15591651530195288,0.15776822690155876,0.1593985075143502,0.1608454345198954,0.16213849593184415,0.1633009424395403,0.12952268269687875,0.0011315838299869319,0.13599332535139821,0.0010895704650158433,0.1408747571775584,0.0009637279766270823,0.14471746360357374,0.0007931206864323082,0.14783546881782494,-0.0008753791722675708,0.15042338941849404,0.0009068772955403703,0.15260941145517454,0.0011837473818282485,0.15448200578153137,0.001434509520421512,0.15610453842636204,0.0016636884751967118,0.15752378322601954,0.0018747242883306592,0.1587751407984208,0.002070293721474603,0.15988597517869435,0.0022525207531498004,0.1608778232985519,0.002423119140988389
65.0,0.1307675893815434,0.13721028972062793,0.14197790861528295,0.1456605523311024,0.1471025357661225,0.15150411455537424,0.15398045774435123,0.15611639561917615,0.15797993607486202,0.1596213872275908,0.16107890348271547,0.16238203667073703,0.1635540909869,0.12968070454765349,0.0010868848338899118,0.13616893167829267,0.0010413580423352664,0.14106473106758732,0.0009131775476956261,0.1449195850951457,0.0007409672359567077,0.14804811304048646,-0.0009455772743639512,0.15064531534777717,0.0008587992075970718,0.15283964015395576,0.001140817590395471,0.15471974524892262,0.0013966503702535216,0.15634913468827777,0.0016308013865842519,0.15777468712744955,0.001846700100141263,0.1590318846618795,0.0020470188208359663,0.16014815591672976,0.002233880754007267,0.1611450898931002,0.002409001093799795
66.0,0.13091030821708707,0.13737893074335494,0.14216933082321945,0.14587235920506333,0.14734966385249076,0.151745443238399,0.15423182712159605,0.15637698820582727,0.1582490651612205,0.1598984672175219,0.16136342865770822,0.16267356556919113,0.1638522346470323,0.12983639478467787,0.0010739134324092015,0.13634220639143682,0.0010367243519181224,0.14125237334386595,0.0009169574793534974,0.14511937497296737,0.0007529842320959657,0.14825842564939762,-0.000908761796906854,0.15086490966331,0.0008805335750889931,0.1530675372389867,0.0011642898826093595,0.15495515310256355,0.0014218351032637133,0.15659139933644314,0.0016576658247773601,0.15802325941512935,0.001875207802392559,0.159286296911588,0.002077131746120231,0.1604080050410149,0.0022655605281762248,0.16141002487389816,0.0024422097731341408
67.0,0.13097007105525124,0.13746136694491293,0.14227230376269662,0.1459941068469977,0.14748512665538896,0.15190183555517103,0.1544044387010186,0.15656485073740775,0.15845133084443377,0.1601143872011782,0.16159233628846714,0.16291486321316662,0.16410538319439194,0.12998975340795202,0.0009803176472992225,0.13651314949083068,0.0009482174540822452,0.14143768400639428,0.000834619756302335,0.14531683323703873,0.0006772736099589782,0.14846640664455857,-0.000981279989169609,0.15108217236509255,0.000819663190078479,0.15329310271026733,0.0011113359907512776,0.15518822934245421,0.0013766213949535366,0.15683133237085828,0.0016199984735754958,0.1582695000890588,0.0018448871121194144,0.1595383775475461,0.0020539587409210414,0.16066552255154976,0.002249340661616861,0.16167262824094586,0.0024327549534460813
68.0,0.13111311351627236,0.13762887781985098,0.14246124004386554,0.14620216365516256,0.1476883208597362,0.15215083684877956,0.1546754832216509,0.15685656747705234,0.15876252674639216,0.1604440137423745,0.16193946397208728,0.16327866177585065,0.16448510601543143,0.13014078041747576,0.0009723330987966017,0.1366817609764742,0.0009471168433767829,0.14162066305517226,0.0008405769886932757,0.14551195988735974,0.0006902037678028217,0.14867205602596908,-0.0009837351662328742,0.15129710345312475,0.0008537333956548099,0.15351633656779762,0.0011591466538532769,0.15541897396859447,0.001437593508457874,0.157068933791523,0.0016935929548691497,0.1585134091492379,0.0019306045931365978,0.15978812656975389,0.002151337402333392,0.16092070844833425,0.002357953327516399,0.16193289999424315,0.0025522060211882747
69.0,0.13117972642704198,0.137716940066581,0.14256863577398723,0.14632717421512567,0.1478237836626344,0.152309078082666,0.15484965050636668,0.15704570295173265,0.15896579269919794,0.16066067091173322,0.16216885474644238,0.1635201970120318,0.16473825456279112,0.13028947581324923,0.000890250613792748,0.13684804084836738,0.0008688992182136202,0.14180131049019992,0.0007673252837873124,0.14570475492393045,0.0006224192911952198,0.1488753737936293,-0.0010515901309949005,0.1515097029274066,0.0007993751552594075,0.15373723881157758,0.001112411694789095,0.15564738698098451,0.0013983159707481319,0.15730420359843747,0.0016615891007604744,0.15875498659566672,0.0019056843160664971,0.1600355439782114,0.002133310768230978,0.16117356273136843,0.0023466342806633678,0.16219084013379018,0.0025474144290009437
70.0,0.1313155951899802,0.13787876120548118,0.14275333048122302,0.14653237920900888,0.14806230125052017,0.15254486001434767,0.15509635276773182,0.1573024767090844,0.1592319209767789,0.160935539344557,0.16245193049064666,0.1638110131338691,0.16503639822292338,0.1304358395952724,0.0008797555947077929,0.1370119891065103,0.0008667720989708749,0.1419796263114773,0.0007737041697457037,0.14589521834675087,0.0006371608622580127,0.1490763599475393,-0.0010140586970191212,0.1517199707879382,0.0008248892264094698,0.15395580944160728,0.001140543326124538,0.15587346837962415,0.0014290083294602463,0.1575371417916016,0.0016947791851772975,0.15899423242834523,0.0019413069162117769,0.16028062977291857,0.0021713007177280863,0.16142408540065234,0.0023869277332167482,0.16244644865958688,0.0025899495633364966
71.0,0.13139526099500592,0.13797851217908585,0.14287102306545305,0.146666315274909,0.14820474737108527,0.15270962341254293,0.15527600789474186,0.15749610256572294,0.15943871543964333,0.16115479698001567,0.16268302558256925,0.16405338649058646,0.16528954677028307,0.13057987176354524,0.0008153892314606836,0.13717360575090287,0.0008049064281829832,0.14215561051900436,0.0007154125464486905,0.14608335015582097,0.0005829651190880358,0.14927501448769886,-0.0010702671166135935,0.15192790703471945,0.0007817163778234826,0.15417204845788662,0.0011039594368552341,0.15609721816451358,0.0013988844012093604,0.15776774837101543,0.0016709670686279043,0.15923114664727345,0.0019236503327422216,0.16052338395387547,0.0021596416286937814,0.1616722764561859,0.0023811100344005576,0.16269972557163326,0.002589821198649811
72.0,0.13150302827898785,0.1381231989354232,0.1430490520654824,0.14687476367983965,0.14845228225265747,0.1529681459013703,0.1555550636851519,0.15779437446117273,0.15975506233619624,0.16148821973734878,0.16303264126549544,0.16441840855958897,0.16566926959132258,0.13072157231806777,0.00078145596092008,0.13733289078154515,0.0007903081538780665,0.1423292631127811,0.0007197889527013057,0.14626915035114074,0.0006056133286989063,0.1494713374141082,-0.0010190551614507326,0.1521335116677504,0.000834634233619902,0.15438595586041567,0.0011691078247362263,0.15631863633565257,0.001475738125520154,0.15799602333667895,0.0017590389995172928,0.15946572925245128,0.002022490484897499,0.160763806521082,0.002268834744413445,0.16191813589796916,0.0025002726616198123,0.16295067086992934,0.0027185987213932394
73.0,0.1315775160763748,0.13821869715047272,0.14316340143788667,0.14700623328801726,0.14859472837322255,0.15313151169292794,0.15573354284595597,0.15798703809310588,0.15996110068976238,0.1617069201300717,0.16326337114651068,0.16466060231904853,0.16592241813868225,0.13086094125883999,0.0007165748175348152,0.13748984419843707,0.0007288529520356468,0.1425005840928075,0.0006628173450791697,0.14645261893271017,0.0005536143553070971,0.14966532872676713,-0.0010706003535445874,0.15233678468703102,0.0007947270058969169,0.15459753164919438,0.0011360111967615993,0.15653772289304135,0.001449315200064527,0.15822196668859215,0.0017391340011702339,0.15969798024387885,0.0020089398861928565,0.16100189747453825,0.002261473671972436,0.16216166372600205,0.002498938593046479,0.16319928455447513,0.002723133584207116
74.0,0.1317185628469518,0.1383856734771475,0.1433531814999828,0.14721642867943951,0.1488397546843707,0.15337148644452248,0.15598377300593882,0.1582466985245737,0.16022949729523817,0.1619834602911026,0.16354754252343684,0.1649519572326592,0.16622056179881453,0.13099797858586187,0.0007205842610899238,0.1376444660015787,0.0007412074755688003,0.1426695734590836,0.0006836080408992029,0.14663375590052932,0.0005826727789101926,0.14985698842567582,-0.0010172337413051347,0.15253772609256133,0.0008337603519611436,0.15480677582422278,0.001176997181716044,0.15675447783667973,0.0014922206878939803,0.15844557842675502,0.001783918868483142,0.15992789962155607,0.002055560669546541,0.16123765681424412,0.002309885709192716,0.16240285994028467,0.0025490972923745414,0.16344556662527057,0.0027749951735439593
75.0,0.13177999775008264,0.13846948296532233,0.14345723401827876,0.14733897278168015,0.14897521748726889,0.15352833007177125,0.15615676432444872,0.15843487177454862,0.16043200713874572,0.16219956021772564,0.16377656808688468,0.16519331287158256,0.16647371034617423,0.1311326842991334,0.0006473134509492329,0.13779675619097,0.0006727267743523169,0.14283623121160938,0.0006210028066693796,0.14681256125459813,0.0005264115270820213,0.15004631651083417,-0.0010710990235652806,0.15273633588434132,0.000791994187429923,0.15501368838550086,0.0011430759389478573,0.15696890116656784,0.0014659706079807877,0.15866685855116755,0.0017651485875781747,0.160155487385483,0.002044072832242644,0.16147108454019976,0.0023054835466849166,0.16264172454081696,0.002551588330765603,0.16368951708231566,0.0027841932638585642
76.0,0.13192304021110376,0.13863506677786475,0.14364245009817578,0.14754163992669503,0.14916451285548296,0.153771362420365,0.15642278648940997,0.1587224790128475,0.16073997382390937,0.16252680686807155,0.16412213601558814,0.1655563444043115,0.16685343316721368,0.1312650583986547,0.0006579818124490544,0.137946714766611,0.0006883520112537511,0.14300055735038483,0.0006418927477909453,0.14698903499491664,0.0005526049317783888,0.15023331298224216,-0.0010688001267591951,0.15293261406237096,0.0008387483579940236,0.15521826933302862,0.0012045171563813406,0.15718099288270562,0.001541486130141878,0.15888580706182984,0.0018541667620795288,0.1603807435356596,0.0021460633324119627,0.16170218065240502,0.002419955363183124,0.16287825752759894,0.00267808687671256,0.1639311359256105,0.0029222972416031723
77.0,0.13198798105690668,0.13872368280037356,0.1437524864507506,0.14767124368950188,0.14931387449451433,0.1539351212887895,0.1566015963907095,0.1589154132704791,0.16094622483321563,0.16274566398531395,0.16435296861217108,0.1657985886754998,0.16710658171457338,0.1313951008844256,0.000592880172481075,0.13809434172850168,0.000629341071871875,0.14316255187541,0.0005899345753405949,0.14716317712148483,0.0005080665680170515,0.1504179778398999,-0.0011041033453855764,0.15312656062665034,0.0008085606621391628,0.1554205186668061,0.001181077723903412,0.15739075298509309,0.0015246602853860036,0.15910242395874172,0.0018438008744739165,0.16060366807208587,0.002141995913228084,0.16193094515085998,0.002422023461311096,0.1631124589006306,0.002686129774869178,0.16417042315515495,0.0029361585594184225
78.0,0.13209574834088864,0.13886271527363325,0.1439195998358286,0.14786387803401935,0.14955449385762024,0.15416422091373505,0.15684267606365265,0.15916758639095843,0.16120873796321422,0.1630178681013077,0.16463429819172481,0.1660885460979485,0.1674047253747057,0.13152281175644626,0.0005729365844423795,0.13823963707664205,0.0006230781969912003,0.14332221478668483,0.0005973850491437782,0.1473349876343027,0.0005288903997166527,0.15060031108380734,-0.0010458172261871013,0.1533181755771794,0.0008460453365556619,0.15562043638683323,0.00122223967681942,0.15759818147373023,0.0015694049172282065,0.15931670924190336,0.0018920287213108622,0.16082426099476185,0.002193607106545842,0.16215737803556463,0.0024769201561601895,0.16334432865991197,0.002744217438036517,0.16440737877094916,0.002997346603756529
79.0,0.13218496109749833,0.13897030727082424,0.14404345646686234,0.14800236163134534,0.1496969399781853,0.15433156114916846,0.15702449937835483,0.15936298634939744,0.1614169265025973,0.16323815315306023,0.1648660666412577,0.16633125058710985,0.16765787392206533,0.13164819101471653,0.0005367700827818012,0.1383826008110321,0.0005877064597921422,0.14347954608420932,0.0005639103826530212,0.14750446653337027,0.0004978950979750707,0.1507803127139644,-0.0010833727357790757,0.15350745891395812,0.0008241022352103444,0.15581802249311005,0.0012064768852447783,0.15780327834861704,0.0015597080007803965,0.15952866291131462,0.0018882635912826906,0.16104252230368749,0.0021956308493727428,0.16238147930651894,0.002484587334738747,0.163573866805443,0.0027573837816668445,0.16464200277299298,0.003015871149072341
80.0,0.13231128290885258,0.139127318984297,0.14422783963905136,0.14821149795412397,0.14992345710755614,0.15458606551891263,0.15730017426592283,0.15965849184881936,0.1617310995849177,0.16356997383752828,0.16521463234282535,0.16669575631399625,0.16803759674310484,0.13177123865923654,0.0005400442496160396,0.13852323293167182,0.0006040860526251857,0.1436345457679835,0.0005932938710678515,0.14767161381868749,0.0005398841354364858,0.15095798273037114,-0.0010345256228150024,0.15369441063698652,0.0008916548819261072,0.15601327698563655,0.0012868972802862755,0.1580060436097536,0.001652448239065768,0.15973828496697562,0.001992814617942068,0.16125845199886285,0.0023115218386654257,0.162603248963723,0.0026113833791023555,0.1638010733372237,0.0028946829767725335,0.16487429516128654,0.0031633015818182952
81.0,0.13236516655084354,0.13920492653291205,0.1443270166401014,0.14833044513885257,0.15005891991045428,0.15474087096981484,0.1574714506337158,0.15984526185443235,0.16193250676903184,0.16378526111849512,0.1654431253070333,0.166936850040252,0.1682907452904645,0.1318919546900062,0.000473211860837347,0.13866153343856125,0.0005433930943508081,0.1437872138380074,0.0005398028020939805,0.14783642949025444,0.000494015648598134,0.1511333211330276,-0.0010744012225733235,0.15387903074626463,0.0008618402235502087,0.15620619986441275,0.0012652507693030335,0.15820647725713977,0.0016387845972925807,0.15994557540888626,0.0019869313601455774,0.16147205008028784,0.00231321103820728,0.16282268700717667,0.0026204382998566422,0.16402594825525413,0.0029109017849978658,0.16510425593582978,0.003186489354634725
82.0,0.13242271794824534,0.13928781662567544,0.14443294432809953,0.14845748868390235,0.15019438271335248,0.15490945595639197,0.15766071261262823,0.16005401284021134,0.16215970043903882,0.16402996880250992,0.1657045169468691,0.16721417897938023,0.16858333601471923,0.13201033910702556,0.0004123788412197793,0.13879750233170032,0.0004903142939751137,0.14393755029428096,0.0004953940338185692,0.14799891354807101,0.000458575135831335,0.15130632792193371,-0.0011119452085812387,0.15406131924179237,0.000848136714599601,0.1563967911294386,0.0012639214831896284,0.15840457929077567,0.0016494335494356693,0.16015053423704662,0.0020091662019922074,0.16168331654796259,0.0023466522545473323,0.16303979343688008,0.002664723509989031,0.16424849155953417,0.002965687419846069,0.1653318850966227,0.0032514509180965323
83.0,0.13247293383482553,0.1393455570579144,0.14449721507013658,0.14852754896012857,0.15027370777811266,0.15498805742305935,0.15774233107248292,0.16013839347278314,0.16224663008507256,0.16411926636409785,0.1657960265488083,0.16730776496114277,0.16867887917614208,0.13212639191029463,0.00034654192453090205,0.13893113961108916,0.00041441744682524373,0.14408555513680427,0.000411659933332309,0.14815906599213735,0.00036848296799121827,0.15147700309708959,-0.0012032953189769213,0.1542412761235699,0.0007467812994894629,0.15658505078071422,0.001157280291768703,0.15860034971066125,0.0015380437621218823,0.16035316145145667,0.0018934686336158912,0.16189225140188696,0.0022270149622108937,0.16325456825283313,0.0025414582959751575,0.164468703250064,0.002839061711078783,0.1655571826436653,0.0031216965324767643
84.0,0.1325268174768165,0.13942026931278398,0.14459080269561717,0.1486383985046124,0.15039757691769973,0.15513062853671267,0.1578996875803245,0.16030965266098424,0.16243101909788277,0.16431610254875562,0.16600470218462118,0.1675277352458891,0.168909652658348,0.13224011309981334,0.00028670437700314966,0.1390624452767276,0.0003578240360563867,0.14423122836557717,0.0003595743300399967,0.1483168868224533,0.00032151168215910353,0.15164534665849505,-0.0012477697407953237,0.154418901391597,0.0007117271451156648,0.15677097881823943,0.0011287087620850678,0.1587937885167965,0.001515864144187723,0.16055345705211638,0.00187756204576639,0.16209885464206106,0.0022172479066945583,0.1634670114550359,0.00253769072958529,0.1646865833268434,0.002841151919045687,0.16578014857695758,0.0031295040813904274
85.0,0.13258070111880746,0.13949169616127674,0.14467804783161228,0.14874005933070153,0.1505282259773518,0.15525230632400477,0.1580275680986805,0.1604432722510783,0.1625699842354631,0.16446007461476547,0.16615338640707672,0.16768087246522212,0.16906701306181962,0.13235150267558177,0.00022919844322569216,0.13919141932861573,0.0003002768326610117,0.1443745699805998,0.00030347785101247915,0.14847237603901897,0.0002676832916825578,0.15181135860615028,-0.001283132628798478,0.15459419504587385,0.000658111278130924,0.15695457524201437,0.0010729928566661218,0.15898489570918142,0.001458376541896872,0.16075142103902576,0.0018185631964373339,0.1623031262684848,0.0021569483462806627,0.16367712304348833,0.002476263363588388,0.16490213178987256,0.002778740675349556,0.16600078289649953,0.003066230165320094
86.0,0.13266603036968808,0.13958978158501562,0.14478720205253434,0.14885902550601968,0.1506402980560258,0.1553936912415579,0.15818162406365222,0.16060921380783533,0.16274712754025839,0.16464781842365225,0.16635119754499883,0.16788827453882443,0.16928357756104476,0.13246056063759987,0.0002054697320882093,0.13931806176675354,0.0002717198182620728,0.1445155799818721,0.00027162207066225297,0.1486255336418343,0.0002334918641853645,0.1519750389400551,-0.0013347408840292951,0.15476715708640035,0.0006265341551575654,0.15713584005203896,0.00104578401161326,0.15917367128781607,0.0014355425200192617,0.16094705341218485,0.0018000741280735366,0.16250506628115827,0.0021427521424939866,0.16388490301819045,0.0024662945268083825,0.16511534863915137,0.0027729258996730677,0.16621908560229118,0.003064491958753579
87.0,0.13268846840278944,0.13963138665584227,0.14484643152931972,0.14893453404800194,0.15073623392494517,0.15549658109675424,0.15829599860785204,0.1607343992346263,0.1628825323237991,0.16479291893800221,0.16650552679279482,0.16805141322515926,0.16945514694749725,0.13256728698586764,0.00012118141692180062,0.13944237259114106,0.00018901406470120397,0.14465425836939408,0.000192173159925646,0.14877635963089933,0.00015817441710261337,0.15213638766020968,-0.0014001537352645033,0.15493778751317655,0.000558793583577688,0.15731477324831325,0.0009812253595387899,0.15936011525270036,0.0013742839819259334,0.1611403541715936,0.0017421781522054813,0.16270467468008135,0.002088244257920868,0.16409035137914224,0.002415175413652576,0.16532623387467987,0.0027251793504793898,0.1664350566943325,0.0030200902531647422
88.0,0.132760744759414,0.13972039193716873,0.14495032477834288,0.14905187048091537,0.15087169672784334,0.15563545869325698,0.15844343258374233,0.16088979370568618,0.16304537689271234,0.16496277095605255,0.1666819982840238,0.1682341610230896,0.16964386510651278,0.1326716817203851,8.906303902889157e-05,0.13956435180177829,0.00015604013539044503,0.14479060514316577,0.00015971963517710797,0.14892485400621405,0.0001270164747013136,0.15229540476661393,-0.0014237080387705936,0.15510608632620246,0.0005293723670545258,0.15749137483083725,0.0009520577529050778,0.15954422760383435,0.001345566101851825,0.16133132331725206,0.0017140535754602837,0.1629019514652542,0.002060819490798338,0.16429346812634377,0.0023885301576800355,0.16553478749645809,0.002699373526631521,0.1666486961726235,0.002995168933889264
89.0,0.1327962356867714,0.13977249659636742,0.14501755547284206,0.1491329787123055,0.15096953097438093,0.15573995957118272,0.1585577997147356,0.16101342392933474,0.16317774399623133,0.16510341150143043,0.16683050071374092,0.16839015715995087,0.16980702342832718,0.13277374484115226,2.2490845619144162e-05,0.13968399939866516,8.849719770226416e-05,0.14492462030318712,9.29351696549452e-05,0.14907101676777845,6.196194452703918e-05,0.15245209025926787,-0.0014825592848869418,0.155272053525478,0.0004679060457047357,0.1576656447996109,0.0008921549151247044,0.15972600834121803,0.0012874155881167082,0.1615199608491602,0.001657783147071129,0.16309689663667667,0.0020065148647537556,0.16449425325979491,0.0023362474539460054,0.16574100950448595,0.002649147655464923,0.16686000403716425,0.0029470193911629305
90.0,0.13285011932876237,0.13984214678733453,0.14510137076473775,0.14922967053188077,0.15108160305305496,0.15585816085688348,0.15868500458533638,0.16114904750482406,0.16332128049321423,0.16525441872132798,0.16698858838392694,0.16855497799749483,0.1699782661714927,0.13287347634816907,-2.3357019406700097e-05,0.13980131538180174,4.0831405532792964e-05,0.14505630384945817,4.506691527958462e-05,0.14921484791559253,1.4822616288240331e-05,0.15260644413817145,-0.0015248410851164962,0.15543568911100325,0.0004224717458802263,0.15783758315463425,0.0008474214307021277,0.15990545746485138,0.0012435900399726807,0.161706266767318,0.0016150137258962305,0.1632895101943489,0.0019649085269790867,0.1646927067794958,0.0022958816044311436,0.1659448998987635,0.0026100780987313443,0.1670689802879546,0.0029092858835380875
91.0,0.13290400297075336,0.139914128253785,0.14518968659280626,0.1493328825293155,0.15121035373508881,0.15598363079431884,0.1588183783335504,0.1612897788745108,0.16346890116760524,0.16540852218862648,0.16714881807044416,0.1687210183020254,0.17014983555794522,0.13297087624143558,-6.687327068222171e-05,0.13991629975118797,-2.1714974029751755e-06,0.14518565578197887,4.030810827393427e-06,0.14935634744965628,-2.346492034077663e-05,0.15275846640332474,-0.0015481126682359292,0.15559699308277816,0.0003866377115406827,0.15800718989590726,0.0008111884376431344,0.16008257497473444,0.0012072038997763546,0.1618902410717255,0.0015786600958797303,0.16347979213827074,0.001928730050355737,0.16488882868544633,0.002259989384997829,0.1661464586792907,0.002574559622734701,0.16727562492499468,0.0028742106329505412
92.0,0.13295017353886576,0.13998195105243225,0.14527722353359804,0.14943850690813792,0.15133612125229406,0.15612032790627495,0.15896848991187307,0.16145249296923525,0.16364350835579586,0.16559439691250388,0.16734540423011465,0.16892781797649226,0.1703664000571703,0.13306594452095177,-0.00011577098208601089,0.14002895250682393,-4.700145439168191e-05,0.1453126761007493,-3.545256715126177e-05,0.14949551536996974,-5.700846183182007e-05,0.15290815705472774,-0.0015720358024336745,0.1557559654408028,0.00036436246547214,0.15817446502343,0.0007940248884430734,0.16025736087086712,0.0011951320983681346,0.16207188376238268,0.0015716245934131734,0.16366774246844226,0.0019266544440616207,0.16508261897764653,0.002262785252468119,0.16634568584606765,0.0025821321304246025,0.16747993794828442,0.002886462108885879
93.0,0.13295788661274435,0.14000889605802483,0.14532199153249922,0.14949982400711848,0.15141354793943607,0.15621129442984405,0.15907283199437874,0.16156946941650882,0.16377246258188563,0.16573474344976505,0.16749661777235764,0.16908942447372177,0.1705379694436228,0.13315868118671767,-0.00020079457397331746,0.14013927364870954,-0.00013037759068471044,0.14543736480576938,-0.00011537327327015845,0.14963235167653285,-0.00013252766941437844,0.15305551609238038,-0.0016419681529443175,0.1559126061850771,0.0002986882447669481,0.15833940853720238,0.0007334234571763631,0.16042981515324956,0.0011396542632592654,0.16225119483928957,0.0015212677425960608,0.16385336118486354,0.0018813822649015044,0.16527407765609645,0.00222254011626119,0.16654258139909425,0.0025468430746275195,0.16768191935782387,0.0028560500857989224
94.0,0.13301177025473532,0.1400815120450202,0.14541153230488893,0.1496048106497367,0.1515490107423342,0.15633797872692953,0.1592063938726676,0.16170940719147642,0.16391834913494696,0.16588621027071326,0.1676533433170796,0.16925112545870757,0.1707043941983063,0.13324908623873324,-0.00023731598399792664,0.14024726317684488,-0.00016575113182468182,0.1455597218970392,-0.00014818959215026628,0.14976685636934572,-0.00016204571960901082,0.15320054351628273,-0.0016515327739485275,0.15606691531560113,0.00027106341132840384,0.1585020204372245,0.0007043734354431064,0.16059993782188164,0.0011094693695947733,0.16242817430244613,0.001490174832500829,0.1640366482875344,0.0018495619831788712,0.16546320472079606,0.0021901385962835307,0.16673714533837058,0.0025139801203369894,0.167881569153613,0.0028228250446933056
95.0,0.13306565389672628,0.1401512891400963,0.1454955925856489,0.1497018573983487,0.1516653541706492,0.15645539290785077,0.15933162644141752,0.16184192797047536,0.16405770237333656,0.1660319995067844,0.16780522014340904,0.16940878099939838,0.1708675525201207,0.1333371596769985,-0.00027150578027221317,0.14035292109122985,-0.0002016319511335407,0.14567974737455863,-0.00018415478890973502,0.1498990294484082,-0.0001971720500594798,0.15334323932643473,-0.0016778851557855412,0.15621889283237475,0.00023650007547601493,0.15866230072349624,0.0006693257179212764,0.16076772887676344,0.001074199093711925,0.16260282215185237,0.0014548802214841838,0.16421760377645503,0.0018143957303293767,0.16565000017174533,0.0021552199716637077,0.16692937766389654,0.0024794033355018397,0.1680788873356518,0.002788665184468908
96.0,0.13311953753871728,0.14022222247260968,0.14558188498717198,0.14980213794485062,0.15177742624932322,0.15658082307772475,0.15946852627965918,0.16198959033971821,0.16421551112293475,0.16619941255115006,0.16798175650052513,0.1695940107054609,0.17106108866761827,0.13342290150151342,-0.0003033639627961493,0.14045624739186455,-0.00023402491925486602,0.1457974412383278,-0.000215556251155824,0.1500288709137204,-0.0002267329688697972,0.1534836035228365,-0.0017061772735132708,0.15636853873539813,0.00021228434232661852,0.15882024939601772,0.0006482768836414687,0.16093318831789488,0.0010564020218233328,0.1627751383875083,0.001440372735426465,0.16439622765162532,0.0018031848995247457,0.1658344640089443,0.0021472924915808267,0.16711927837567223,0.002474732329788676,0.16827387390394027,0.002787214763677992
97.0,0.1331451578890133,0.14026842468218684,0.14564699823143681,0.14988470974003004,0.15188766774957968,0.15669071552451166,0.15958879290453654,0.16211959691320996,0.16435470432910534,0.1663473050837903,0.16813791560713795,0.16975804924888935,0.17123265805407073,0.13350631171227803,-0.0003611538232647371,0.14055724207874887,-0.00028881739656203,0.1459128034883466,-0.0002658052569097791,0.15015638076528223,-0.00027167102525219033,0.15362163610548785,-0.0017339683559081664,0.15651585302467114,0.00017486249984052793,0.1589758664547888,0.0006129264497477249,0.16109631614527603,0.0010232807679339262,0.16294512300941388,0.0014095813196914608,0.1645725199130453,0.0017747851707450024,0.16601659623239293,0.002121319374745023,0.16730684747369753,0.0024512017751918136,0.16846652885847846,0.0027661291955922707
98.0,0.13317342118070827,0.14032227324790456,0.1457243887225468,0.1499838549869964,0.15202313055247785,0.1568233006241571,0.15973372434779468,0.16227611718299959,0.16452215290415473,0.16652510049815783,0.16832554168090108,0.1699550443575185,0.17143860664647106,0.13358739030929234,-0.0004139691285840741,0.14065590515188292,-0.0003336319039783653,0.14602583412461512,-0.0003014454020683066,0.15028155900309378,-0.00029770401609738317,0.15375733707438893,-0.0017342065219110858,0.15666083570019387,0.0001624649239632403,0.15912915189980964,0.0006045724479850356,0.16125711235890686,0.0010190048240927285,0.16311277601756918,0.001409376886585545,0.16474648056071492,0.0017786199374429101,0.16619639684209125,0.0021291448388098266,0.16749208495797258,0.002462959399545911,0.16865685219926632,0.002781754447204743
